saps,fecha,fecha_mes,fecha_anio,id_servicio,prestacion_categoria,prestacion_tipo,consulta_cantidad,barrio_operativo
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,241,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,234,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,23,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,17,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,304,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,110,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,63,
GDOR. ELIAS GALVAN,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,49,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,258,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,21,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,68,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,284,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,21,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,156,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,153,
CICHERO,2023-08-01,8,2023,4,ENFERMERIA,ECOGRAFIAS,13,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,31,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,4,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,14,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,6,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,12,
DR. MAURICIO OPEN,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,85,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,320,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,5,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,1,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,2,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,622,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,15,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,68,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,102,
DR. MANUEL CASSUSO,2023-08-01,8,2023,4,ENFERMERIA,PAP,1,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,320,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,50,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,70,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,10,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,300,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,90,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,50,
SAPUCAY,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,67,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,228,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,100,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,40,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,10,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,228,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,46,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,326,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,202,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,PAP,11,
DR. ANIBAL MALVIDO,2023-08-01,8,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,1,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,386,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,191,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,12,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,707,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,38,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,65,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,71,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,PAP,1,
GÜEMES,2023-08-01,8,2023,4,ENFERMERIA,TEST HPV,1,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,145,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,TEMPERATURA,100,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,GLUCEMIA,6,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,NEBULIZACIONES,76,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,PESO Y TALLA,184,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,CURACIONES,63,
DR. FLIER,2023-07-01,7,2023,4,ENFERMERIA,INYECTABLES,115,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,145,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,96,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,105,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,184,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,63,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,112,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,5,
DR. FLIER,2023-08-01,8,2023,4,ENFERMERIA,ECOGRAFIAS,22,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,250,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,96,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,30,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,198,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,94,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,88,
RIO PARANA,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,184,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,142,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,40,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,15,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,75,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,354,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,24,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,126,
PUJOL,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,68,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,328,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,24,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,21,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,8,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,208,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,29,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,54,
Dr. SANTIAGO LORENZO,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,155,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,600,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,160,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,150,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,85,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,1200,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,230,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,SUTURAS,10,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,300,
DR. ALBERTO LIFSCHITZ,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,78,
PASO MARTINEZ,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,25,
PASO MARTINEZ,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,6,
PASO MARTINEZ,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,14,
PASO MARTINEZ,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,5,
PASO MARTINEZ,2023-08-01,8,2023,4,ENFERMERIA,ECOGRAFIAS,2,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,312,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,150,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,85,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,200,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,530,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,35,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,180,
DR MANUEL A. GONZALEZ,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,97,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,161,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,20,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,10,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,71,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,10,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,25,
VILLA GARCIA,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,78,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,520,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,30,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,15,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,20,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,540,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,15,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,SUTURAS,4,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,170,
ITATI,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,119,
ITATI,2023-08-01,8,2023,10,GINECOLOGIA,PAP,4,
ITATI,2023-08-01,8,2023,10,GINECOLOGIA,TEST HPV,4,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,189,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,14,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,24,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,198,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,25,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,32,
SANTA MARTA,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,128,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,320,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,12,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,52,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,450,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,10,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,150,
Dr. CALMANASH,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,43,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,199,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,22,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,30,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,223,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,8,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,35,
DR. BENJAMIN SERRANO,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,82,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,138,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,4,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,48,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,149,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,45,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,103,
QUINTA FERRE,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,132,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,166,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,8,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,2,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,6,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,512,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,15,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,28,
SAN MARCOS,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,74,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,223,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,109,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,7,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,8,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,180,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,40,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,45,
DR. CHERCOFF,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,9,
DR. KORIMBLUM,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,70,
DR. KORIMBLUM,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. KORIMBLUM,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,243,
DR. KORIMBLUM,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,3,
DR. KORIMBLUM,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,23,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,325,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,45,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,40,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,3,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,255,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,35,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,42,
DR. PIRCHI,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,143,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,466,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,TEMPERATURA,8,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,GLUCEMIA,5,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,NEBULIZACIONES,1,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,PESO Y TALLA,630,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,CURACIONES,34,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,INYECTABLES,120,
DR. ROSSI CANDIA,2023-08-01,8,2023,4,ENFERMERIA,INMUNIZACIONES,258,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,125,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,15,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,5,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,182,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,5,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,35,
SANTA MARGARITA,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,17,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,200,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,30,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,10,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,200,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,20,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,35,
MARCELINO VERA,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,23,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,30,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,7,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,18,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,9,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,13,
DR. MAURICIO OPEN,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,42,
DR. JOSE DE LOS REYES VIDAL,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,246,
DR. JOSE DE LOS REYES VIDAL,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,210,
DR. JOSE DE LOS REYES VIDAL,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,20,
DR. JOSE DE LOS REYES VIDAL,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,200,
DR. JOSE DE LOS REYES VIDAL,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,20,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,250,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,29,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,20,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,566,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,68,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,52,
ESPERANZA,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,167,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,303,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,4,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,14,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,9,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,149,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,12,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,39,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,140,
Dr. SANTIAGO LORENZO,2023-09-01,9,2023,4,ENFERMERIA,DIU,2,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,184,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,135,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,20,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,19,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,419,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,61,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,24,
GDOR. ELIAS GALVAN,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,74,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,195,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,20,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,60,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,300,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,20,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,SUTURAS,1,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,200,
CICHERO,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,122,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,228,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,41,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,4,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,3,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,479,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,13,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,76,
DR. MANUEL CASSUSO,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,67,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,186,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,10,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,4,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,598,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,16,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,37,
DR. ALBERTO LIFSCHITZ,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,91,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,280,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,99,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,26,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,6,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,316,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,80,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,97,
RIO PARANA,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,190,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,193,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,TEMPERATURA,32,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,GLUCEMIA,15,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,NEBULIZACIONES,20,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,PESO Y TALLA,280,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,CURACIONES,32,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,SUTURAS,10,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,INYECTABLES,115,
ITATI,2023-09-01,9,2023,4,ENFERMERIA,INMUNIZACIONES,72,
